key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_FESNYX002_04680_SEQ_00","※本任務是特定期間內的任務。<hex:02100103><hex:02100103>永恆川的辰奉行想要前往瀑布。"
1,"TEXT_FESNYX002_04680_SEQ_01","※本任務只有在季節活動開放期間才能接受和進行。<hex:02100103>　季節活動結束後無法進行，敬請注意。<hex:02100103>　詳情請參閱官方網站。<hex:02100103><hex:02100103>辰奉行有辰龍的一個跟瀑布有關的故事要講。前往盛夏農莊西北邊，在能看見尼姆河上流瀑布的地方和辰奉行談談。"
2,"TEXT_FESNYX002_04680_SEQ_02","聽辰奉行講述了自己故鄉瀑布的故事。返回利姆薩·羅敏薩的艦尾樓，和辰奉行談談。"
3,"TEXT_FESNYX002_04680_SEQ_03","和辰奉行進行了交談。問題解決，辰奉行希望冒險者能和自己一起進行文化宣傳。與辰奉行、辰之陸行鳥寶寶同行，和上層甲板的居民們談談。<hex:02100103><hex:02100103>※同行狀態被解除時，再次與辰奉行或辰之陸行鳥寶寶對話便可進入同行狀態。"
4,"TEXT_FESNYX002_04680_SEQ_04","成功進行了文化宣傳。與辰奉行、辰之陸行鳥寶寶同行，向艦尾樓的辰監察報告。"
5,"TEXT_FESNYX002_04680_SEQ_05","在冒險者和辰奉行的努力下，辰龍的魅力成功在利姆薩·羅敏薩流傳了開來。辰之陸行鳥寶寶為了保佑冒險者今後旅途平安，選擇了和冒險者一起旅行。可以在剩餘的時間裡繼續享受降神祭！"
6,"TEXT_FESNYX002_04680_SEQ_06",""
7,"TEXT_FESNYX002_04680_SEQ_07",""
8,"TEXT_FESNYX002_04680_SEQ_08",""
9,"TEXT_FESNYX002_04680_SEQ_09",""
10,"TEXT_FESNYX002_04680_SEQ_10",""
11,"TEXT_FESNYX002_04680_SEQ_11",""
12,"TEXT_FESNYX002_04680_SEQ_12",""
13,"TEXT_FESNYX002_04680_SEQ_13",""
14,"TEXT_FESNYX002_04680_SEQ_14",""
15,"TEXT_FESNYX002_04680_SEQ_15",""
16,"TEXT_FESNYX002_04680_SEQ_16",""
17,"TEXT_FESNYX002_04680_SEQ_17",""
18,"TEXT_FESNYX002_04680_SEQ_18",""
19,"TEXT_FESNYX002_04680_SEQ_19",""
20,"TEXT_FESNYX002_04680_SEQ_20",""
21,"TEXT_FESNYX002_04680_SEQ_21",""
22,"TEXT_FESNYX002_04680_SEQ_22",""
23,"TEXT_FESNYX002_04680_SEQ_23",""
24,"TEXT_FESNYX002_04680_TODO_00","和盛夏農莊西北邊的辰奉行對話"
25,"TEXT_FESNYX002_04680_TODO_01","和利姆薩·羅敏薩的辰奉行對話"
26,"TEXT_FESNYX002_04680_TODO_02","帶著辰奉行與辰之陸行鳥寶寶<hex:02100103>和居民對話"
27,"TEXT_FESNYX002_04680_TODO_03","帶著辰奉行與辰之陸行鳥寶寶<hex:02100103>和辰監察對話"
28,"TEXT_FESNYX002_04680_TODO_04",""
29,"TEXT_FESNYX002_04680_TODO_05",""
30,"TEXT_FESNYX002_04680_TODO_06",""
31,"TEXT_FESNYX002_04680_TODO_07",""
32,"TEXT_FESNYX002_04680_TODO_08",""
33,"TEXT_FESNYX002_04680_TODO_09",""
34,"TEXT_FESNYX002_04680_TODO_10",""
35,"TEXT_FESNYX002_04680_TODO_11",""
36,"TEXT_FESNYX002_04680_TODO_12",""
37,"TEXT_FESNYX002_04680_TODO_13",""
38,"TEXT_FESNYX002_04680_TODO_14",""
39,"TEXT_FESNYX002_04680_TODO_15",""
40,"TEXT_FESNYX002_04680_TODO_16",""
41,"TEXT_FESNYX002_04680_TODO_17",""
42,"TEXT_FESNYX002_04680_TODO_18",""
43,"TEXT_FESNYX002_04680_TODO_19",""
44,"TEXT_FESNYX002_04680_TODO_20",""
45,"TEXT_FESNYX002_04680_TODO_21",""
46,"TEXT_FESNYX002_04680_TODO_22",""
47,"TEXT_FESNYX002_04680_TODO_23",""
48,"TEXT_FESNYX002_04680_SIBLY_100_001","辰龍有能幫上爸爸的寓意？<hex:02100103>我已經等不及想瞭解了！"
49,"TEXT_FESNYX002_04680_DRAGONMETSUKE_000_003","看來辰奉行的宣傳沒能讓艾奧傑亞人民滿意啊。<hex:02100103>冒險者閣下，辰奉行那邊還要麻煩你了。"
50,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_004","我們先去能看到瀑布的地方吧。<hex:02100103>接下來要講的故事就是跟瀑布有關的。"
51,"TEXT_FESNYX002_04680_SIBLY_000_005","這瀑布還真大，平時都沒注意到。"
52,"TEXT_FESNYX002_04680_DRAGONCHOCOBO_000_006","咕哎咕哎。"
53,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_032","咳，那麼我開始了。<hex:02100103>首先呢，辰龍和棲息在艾奧傑亞的龍族雖然相似，實則並不相同。"
54,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_033","辰龍這個稱呼在東方廣為流傳，<hex:02100103>但實際上，各地對其形象和傳說卻是各有各自的說法。<hex:02100103>今天我就挑聖獸青龍大人致使延夏大龍瀑誕生的傳說來講吧！"
55,"TEXT_FESNYX002_04680_DRAGONCHOCOBO_100_033","咕哎咕哎！"
56,"TEXT_FESNYX002_04680_SIBLY_100_034","陸行鳥寶寶也很感興趣呀！<hex:02100103>好期待會是一個什麼樣的故事！"
57,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_035","延夏有一條無二江，<hex:02100103>相傳青龍大人來到此地時，一口氣就將江水吸乾，<hex:02100103>因江水斷流，所以才有了大龍瀑的誕生！"
58,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_036","而正是這位青龍大人，有著一則鮮為人知的，<hex:02100103>從水災中保護了人類的傳說。"
59,"TEXT_FESNYX002_04680_SIBLY_100_037","保護了人類……究竟是發生了什麼？"
60,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_038","從前在東方為了平息災害，曾有著將少女獻祭給聖獸的陋習。"
61,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_039","在久遠到甚至沒有文獻留存的年代，<hex:02100103>某個深受水災困擾的村子也選出了一位少女，<hex:02100103>要將她獻祭給青龍大人。"
62,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_000_040","可青龍大人不僅不需要祭品，<hex:02100103>在得知人們正遭受災禍後，還出手將連綿的暴雨驅散了！"
63,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_100_040","擁有水之神通力的青龍大人既仁慈又善良。<hex:02100103>因此，只要誠心向它祈禱，我相信即便是今時今日，<hex:02100103>遭遇與水相關災害的人同樣能夠得到它的幫助。"
64,"TEXT_FESNYX002_04680_DRAGONMISSIONARY_110_040","此番主宰降神祭的正是這辰龍。<hex:02100103>我們也會一起為令尊祈福出海平安的。"
65,"TEXT_FESNYX002_04680_SIBLY_100_041","嗯，謝謝！<hex:02100103>真是太好了，這正是我想聽的！"
