key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_KINGZC011_05070_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>哈努聚落的玉米大人想要為饑民們分發玉米料理。"
1,"TEXT_KINGZC011_05070_SEQ_01","※本任務為<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 等級調整任務。<hex:02100103><hex:02100103>和玉米大人進行了交談。他似乎已經找到了飢腸轆轆的哈努族。和哈努聚落的飢腸轆轆的哈努族談談。"
2,"TEXT_KINGZC011_05070_SEQ_02","和飢腸轆轆的哈努族進行了交談。將乾燥玉米交給他之後，他似乎又恢復了精神。和哈努聚落的玉米大人談談。"
3,"TEXT_KINGZC011_05070_SEQ_03","和玉米大人進行了交談。玉米大人再次踏上了尋找饑民的旅程。"
4,"TEXT_KINGZC011_05070_SEQ_04",""
5,"TEXT_KINGZC011_05070_SEQ_05",""
6,"TEXT_KINGZC011_05070_SEQ_06",""
7,"TEXT_KINGZC011_05070_SEQ_07",""
8,"TEXT_KINGZC011_05070_SEQ_08",""
9,"TEXT_KINGZC011_05070_SEQ_09",""
10,"TEXT_KINGZC011_05070_SEQ_10",""
11,"TEXT_KINGZC011_05070_SEQ_11",""
12,"TEXT_KINGZC011_05070_SEQ_12",""
13,"TEXT_KINGZC011_05070_SEQ_13",""
14,"TEXT_KINGZC011_05070_SEQ_14",""
15,"TEXT_KINGZC011_05070_SEQ_15",""
16,"TEXT_KINGZC011_05070_SEQ_16",""
17,"TEXT_KINGZC011_05070_SEQ_17",""
18,"TEXT_KINGZC011_05070_SEQ_18",""
19,"TEXT_KINGZC011_05070_SEQ_19",""
20,"TEXT_KINGZC011_05070_SEQ_20",""
21,"TEXT_KINGZC011_05070_SEQ_21",""
22,"TEXT_KINGZC011_05070_SEQ_22",""
23,"TEXT_KINGZC011_05070_SEQ_23",""
24,"TEXT_KINGZC011_05070_TODO_00","和飢腸轆轆的哈努族對話"
25,"TEXT_KINGZC011_05070_TODO_01","和玉米大人對話"
26,"TEXT_KINGZC011_05070_TODO_02",""
27,"TEXT_KINGZC011_05070_TODO_03",""
28,"TEXT_KINGZC011_05070_TODO_04",""
29,"TEXT_KINGZC011_05070_TODO_05",""
30,"TEXT_KINGZC011_05070_TODO_06",""
31,"TEXT_KINGZC011_05070_TODO_07",""
32,"TEXT_KINGZC011_05070_TODO_08",""
33,"TEXT_KINGZC011_05070_TODO_09",""
34,"TEXT_KINGZC011_05070_TODO_10",""
35,"TEXT_KINGZC011_05070_TODO_11",""
36,"TEXT_KINGZC011_05070_TODO_12",""
37,"TEXT_KINGZC011_05070_TODO_13",""
38,"TEXT_KINGZC011_05070_TODO_14",""
39,"TEXT_KINGZC011_05070_TODO_15",""
40,"TEXT_KINGZC011_05070_TODO_16",""
41,"TEXT_KINGZC011_05070_TODO_17",""
42,"TEXT_KINGZC011_05070_TODO_18",""
43,"TEXT_KINGZC011_05070_TODO_19",""
44,"TEXT_KINGZC011_05070_TODO_20",""
45,"TEXT_KINGZC011_05070_TODO_21",""
46,"TEXT_KINGZC011_05070_TODO_22",""
47,"TEXT_KINGZC011_05070_TODO_23",""
48,"TEXT_KINGZC011_05070_CORNSERVANT_000_001","呵呵，能見到你真是開心啊！<hex:02100103>最近過得還好嗎？有沒有餓肚子啊？"
49,"TEXT_KINGZC011_05070_CORNSERVANT_000_002","那我就放心了。<hex:02100103>接下來可以請你幫我再分發一下玉米嗎？<hex:02100103>生活在這裡的人們似乎也無法看見我。"
50,"TEXT_KINGZC011_05070_CORNSERVANT_000_003","我剛好發現了一位飢腸轆轆的哈努族。<hex:02100103>在這邊，跟我來吧。"
51,"TEXT_KINGZC011_05070_CORNSERVANT_000_005","這位哈努族雖然看著不瘦，<hex:02100103>但能從他身上感覺到飢餓的氣息！"
52,"TEXT_KINGZC011_05070_HUNGRYHANUHANU05070_000_010","啊，我已經餓得前胸貼後背了。<hex:02100103>這樣的節儉生活已經快要到極限了。"
53,"TEXT_KINGZC011_05070_HUNGRYHANUHANU05070_000_011","其實……我家在前陣子的大暴雨中被水淹了，<hex:02100103>儲存的食材基本上都腐壞了。<hex:02100103>而我也只能一點點吃掉剩下的食材，但根本不夠果腹。"
54,"TEXT_KINGZC011_05070_CORNSERVANT_000_012","哎呀，這可是飢餓的危機啊！<hex:02100103>你就把我身上的果實乾燥過後的乾燥玉米交給他吧！"
55,"TEXT_KINGZC011_05070_HUNGRYHANUHANU05070_000_013","居然有這麼多的乾燥玉米！<hex:02100103>都給我嗎？！"
56,"TEXT_KINGZC011_05070_HUNGRYHANUHANU05070_000_014","這東西可以儲存很久，<hex:02100103>最重要的是這脆脆的口感哈努族很喜歡！<hex:02100103>真是太感謝了！"
57,"TEXT_KINGZC011_05070_HUNGRYHANUHANU05070_000_015","原本我對未來一片迷茫，<hex:02100103>但多虧了你，我又重新燃起了對明天的希望！<hex:02100103>我也得趕快去給孩子們分一點才行！"
58,"TEXT_KINGZC011_05070_CORNSERVANT_000_020","嘿，飢腸轆轆的哈努族對乾燥玉米很滿意啊！"
59,"TEXT_KINGZC011_05070_CORNSERVANT_000_021","食物腐壞掉是一件令人傷心的事。<hex:02100103>如果硬吃的話容易吃壞肚子，但是不吃又只會越來越餓。"
60,"TEXT_KINGZC011_05070_CORNSERVANT_000_022","但是用玉米填飽肚子的話，<hex:02100103>內心可以得到滿足，還可以讓人們忘掉食物腐壞的不幸。<hex:02100103>對於這樣的結果，我也是開心得不得了。"
61,"TEXT_KINGZC011_05070_CORNSERVANT_000_023","嘿，我也感到了滿足，身上的果實更加飽滿了！<hex:02100103>不過這世上還有很多餓著肚子的人，<hex:02100103>所以我也得繼續我的旅程才行……再見了！"
