key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CHRHDB841_04754_SEQ_00","拉札漢的德里昂似乎有些慌張。"
1,"TEXT_CHRHDB841_04754_SEQ_01","前情回顧：<hex:02100103>冒險者和希爾迪布蘭德一起開始尋找可幽可幽失蹤的朋友。期間，希爾迪布蘭德的奇妙複製體布蘭迪希爾德誕生了。借助他驚人的計算能力，眾人找到了墜落在加雷馬的不明飛行物體的碎片。不料此時娜修·瑪卡拉卡被盧格的手下擄走。希爾迪布蘭德和戈德伯特一起打敗了盧格，成功救出了娜修。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>和德里昂進行了交談，協助他調查可幽可幽。和拉札漢卡瑪愛區的希爾迪布蘭德談談。"
2,"TEXT_CHRHDB841_04754_SEQ_02","可幽可幽似乎生病了。於是眾人暫時停止尋找它的同伴，開始一齊收集藥材。在薩維奈島的微風海岸討伐<hex:02280FFF09>BNpcName<hex:F229CB0103>，獲取<hex:022811FF0A>EventItem<hex:F61E92030103>。"
3,"TEXT_CHRHDB841_04754_SEQ_03","獲得了<hex:022811FF0A>EventItem<hex:F61E92030103>。為了幫助希爾迪布蘭德等人收集素材，和薩維奈島代米爾遺烈鄉的希爾迪布蘭德談談。"
4,"TEXT_CHRHDB841_04754_SEQ_04","希爾迪布蘭德等人一直在為收集素材苦戰。有個可疑男子搭話，說會幫忙準備潮幻菇。在薩維奈島薰香丘陵的<hex:02280CFF05>EObj<hex:F61EB8980103>等待。"
5,"TEXT_CHRHDB841_04754_SEQ_05","可疑男子好像要高價出售潮幻菇，此時執行搜查任務的星戰士出現，以欺詐嫌疑逮捕了他。星戰士將沒收的潮幻菇交給眾人，還講了一位名叫梵胡狄的新銳商人的傳聞。藥材已備齊，將<hex:022811FF0A>EventItem<hex:F61E92030103>交給卡瑪愛區的布蘭迪希爾德。"
6,"TEXT_CHRHDB841_04754_SEQ_06","可幽可幽吃了調配的藥後痊癒了。就在這時，盧格又來攻擊冒險者。最後盧格被打敗，飛到天邊。可幽可幽再次開始尋找朋友。德里昂說帶走可幽可幽朋友和不明飛行物體的是薩雷安人，真相究竟如何呢……"
7,"TEXT_CHRHDB841_04754_SEQ_07",""
8,"TEXT_CHRHDB841_04754_SEQ_08",""
9,"TEXT_CHRHDB841_04754_SEQ_09",""
10,"TEXT_CHRHDB841_04754_SEQ_10",""
11,"TEXT_CHRHDB841_04754_SEQ_11",""
12,"TEXT_CHRHDB841_04754_SEQ_12",""
13,"TEXT_CHRHDB841_04754_SEQ_13",""
14,"TEXT_CHRHDB841_04754_SEQ_14",""
15,"TEXT_CHRHDB841_04754_SEQ_15",""
16,"TEXT_CHRHDB841_04754_SEQ_16",""
17,"TEXT_CHRHDB841_04754_SEQ_17",""
18,"TEXT_CHRHDB841_04754_SEQ_18",""
19,"TEXT_CHRHDB841_04754_SEQ_19",""
20,"TEXT_CHRHDB841_04754_SEQ_20",""
21,"TEXT_CHRHDB841_04754_SEQ_21",""
22,"TEXT_CHRHDB841_04754_SEQ_22",""
23,"TEXT_CHRHDB841_04754_SEQ_23",""
24,"TEXT_CHRHDB841_04754_TODO_00","和希爾迪布蘭德對話"
25,"TEXT_CHRHDB841_04754_TODO_01","從<hex:02280FFF09>BNpcName<hex:F229CB0103>身上獲取<hex:022811FF0A>EventItem<hex:F61E92030103>"
26,"TEXT_CHRHDB841_04754_TODO_02","和希爾迪布蘭德對話"
27,"TEXT_CHRHDB841_04754_TODO_03","在<hex:02280CFF05>EObj<hex:F61EB8980103>等待"
28,"TEXT_CHRHDB841_04754_TODO_04","將<hex:022811FF0A>EventItem<hex:F61E92030103>交給拉札漢的布蘭迪希爾德"
29,"TEXT_CHRHDB841_04754_TODO_05",""
30,"TEXT_CHRHDB841_04754_TODO_06",""
31,"TEXT_CHRHDB841_04754_TODO_07",""
32,"TEXT_CHRHDB841_04754_TODO_08",""
33,"TEXT_CHRHDB841_04754_TODO_09",""
34,"TEXT_CHRHDB841_04754_TODO_10",""
35,"TEXT_CHRHDB841_04754_TODO_11",""
36,"TEXT_CHRHDB841_04754_TODO_12",""
37,"TEXT_CHRHDB841_04754_TODO_13",""
38,"TEXT_CHRHDB841_04754_TODO_14",""
39,"TEXT_CHRHDB841_04754_TODO_15",""
40,"TEXT_CHRHDB841_04754_TODO_16",""
41,"TEXT_CHRHDB841_04754_TODO_17",""
42,"TEXT_CHRHDB841_04754_TODO_18",""
43,"TEXT_CHRHDB841_04754_TODO_19",""
44,"TEXT_CHRHDB841_04754_TODO_20",""
45,"TEXT_CHRHDB841_04754_TODO_21",""
46,"TEXT_CHRHDB841_04754_TODO_22",""
47,"TEXT_CHRHDB841_04754_TODO_23",""
48,"TEXT_CHRHDB841_04754_DELION_000_000","<hex:022903EB0203>，我正等你再幫我取材呢。"
49,"TEXT_CHRHDB841_04754_DELION_000_001","你還記得上次發現的碎片嗎？<hex:02100103>就是可幽可幽朋友乘坐的不明飛行物上的那個。"
50,"TEXT_CHRHDB841_04754_DELION_000_002","布蘭迪希爾德閣下研究了那個碎片，<hex:02100103>他用出眾的演算法預測了不明飛行物體的破損情況……<hex:02100103>認為不修理的話是不可能飛行的。"
51,"TEXT_CHRHDB841_04754_DELION_000_003","也就是說，肯定有人帶走了發生故障的不明飛行物體，<hex:02100103>可幽可幽的朋友也被一起帶走了。"
52,"TEXT_CHRHDB841_04754_DELION_000_004","其實我對犯人有點頭緒！<hex:02100103>想要隱藏外星人的痕跡，除了他們沒人能做到！"
53,"TEXT_CHRHDB841_04754_DELION_000_005","詳細內容我想連同調查員一併告知。<hex:02100103>他們好像在卡瑪愛區的住宅，<hex:02100103>我們這就過去吧。"
54,"TEXT_CHRHDB841_04754_NASHUMHAKARACCA_000_010","冒險者，不好了！"
55,"TEXT_CHRHDB841_04754_DELION_000_011","呃……現在好像不是取材的時候……"
56,"TEXT_CHRHDB841_04754_BRADIHILND_000_012","大、大事不好了……"
57,"TEXT_CHRHDB841_04754_PARIGHA_000_013","娜修他們在拉札漢期間租了我的房間。<hex:02100103>這位小不點朋友的情況不太好……希望它平安無事。"
58,"TEXT_CHRHDB841_04754_HILDIBRAND_000_020","啊，是<hex:022903EB0203>閣下！<hex:02100103>出大事了，可幽可幽閣下病倒了……"
59,"TEXT_CHRHDB841_04754_NASHUMHAKARACCA_000_021","好擔心可幽可幽先生啊。"
60,"TEXT_CHRHDB841_04754_HILDIBRAND_000_022","唔，前幾天帶它去了寒冷的加雷馬，<hex:02100103>是不是在那裡感冒了？"
61,"TEXT_CHRHDB841_04754_DELION_000_023","它可是外星人！<hex:02100103>這對它來說也許是難以想像的未知疾病！"
62,"TEXT_CHRHDB841_04754_NASHUMHAKARACCA_000_024","用娜修的藥來治療吧！"
63,"TEXT_CHRHDB841_04754_HILDIBRAND_000_025","娜修，你會毀了這間屋子的！<hex:02100103>快住手！"
