key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_KINGZG003_05166_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>9-14號居住棟的迷路的琿族小孩正在找人。"
1,"TEXT_KINGZG003_05166_SEQ_01",""
2,"TEXT_KINGZG003_05166_SEQ_02",""
3,"TEXT_KINGZG003_05166_SEQ_03",""
4,"TEXT_KINGZG003_05166_SEQ_04",""
5,"TEXT_KINGZG003_05166_SEQ_05",""
6,"TEXT_KINGZG003_05166_SEQ_06",""
7,"TEXT_KINGZG003_05166_SEQ_07",""
8,"TEXT_KINGZG003_05166_SEQ_08",""
9,"TEXT_KINGZG003_05166_SEQ_09",""
10,"TEXT_KINGZG003_05166_SEQ_10",""
11,"TEXT_KINGZG003_05166_SEQ_11",""
12,"TEXT_KINGZG003_05166_SEQ_12",""
13,"TEXT_KINGZG003_05166_SEQ_13",""
14,"TEXT_KINGZG003_05166_SEQ_14",""
15,"TEXT_KINGZG003_05166_SEQ_15",""
16,"TEXT_KINGZG003_05166_SEQ_16",""
17,"TEXT_KINGZG003_05166_SEQ_17",""
18,"TEXT_KINGZG003_05166_SEQ_18",""
19,"TEXT_KINGZG003_05166_SEQ_19",""
20,"TEXT_KINGZG003_05166_SEQ_20",""
21,"TEXT_KINGZG003_05166_SEQ_21",""
22,"TEXT_KINGZG003_05166_SEQ_22",""
23,"TEXT_KINGZG003_05166_SEQ_23",""
24,"TEXT_KINGZG003_05166_TODO_00","和迷路的琿族小孩對話進入同行狀態"
25,"TEXT_KINGZG003_05166_TODO_01","帶著迷路的琿族小孩前往九層檢查口<hex:02100103>在指定地點和迷路的琿族小孩對話"
26,"TEXT_KINGZG003_05166_TODO_02","帶著迷路的琿族小孩前往資訊中心<hex:02100103>在指定地點和迷路的琿族小孩對話"
27,"TEXT_KINGZG003_05166_TODO_03","帶著迷路的琿族小孩前往政府區域<hex:02100103>和孩子的母親對話"
28,"TEXT_KINGZG003_05166_TODO_04",""
29,"TEXT_KINGZG003_05166_TODO_05",""
30,"TEXT_KINGZG003_05166_TODO_06",""
31,"TEXT_KINGZG003_05166_TODO_07",""
32,"TEXT_KINGZG003_05166_TODO_08",""
33,"TEXT_KINGZG003_05166_TODO_09",""
34,"TEXT_KINGZG003_05166_TODO_10",""
35,"TEXT_KINGZG003_05166_TODO_11",""
36,"TEXT_KINGZG003_05166_TODO_12",""
37,"TEXT_KINGZG003_05166_TODO_13",""
38,"TEXT_KINGZG003_05166_TODO_14",""
39,"TEXT_KINGZG003_05166_TODO_15",""
40,"TEXT_KINGZG003_05166_TODO_16",""
41,"TEXT_KINGZG003_05166_TODO_17",""
42,"TEXT_KINGZG003_05166_TODO_18",""
43,"TEXT_KINGZG003_05166_TODO_19",""
44,"TEXT_KINGZG003_05166_TODO_20",""
45,"TEXT_KINGZG003_05166_TODO_21",""
46,"TEXT_KINGZG003_05166_TODO_22",""
47,"TEXT_KINGZG003_05166_TODO_23",""
48,"TEXT_KINGZG003_05166_STRAYKID05166_000_000","<hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03>，你現在忙嗎？<hex:02100103>如果不忙，能不能聽一下我的請求？"
49,"TEXT_KINGZG003_05166_STRAYKID05166_000_001","我媽媽走丟了。<hex:02100103>她是個冒冒失失的人，<hex:02100103>估計是因為覺得城市太稀奇所以找不到路了。"
50,"TEXT_KINGZG003_05166_STRAYKID05166_000_002","我得去找她，<hex:02100103>希望<hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03>能幫幫我！<hex:02100103>如果願意幫忙的話就再來找我吧！"
51,"TEXT_KINGZG003_05166_STRAYKID05166_000_003","太好了，謝謝你！<hex:02100103>因為如果沒有大人隨行，機器兵不會讓我隨處走動，<hex:02100103>我正為此煩惱呢。"
52,"TEXT_KINGZG003_05166_STRAYKID05166_000_004","我想我媽媽應該會回九號解決方案的入口。<hex:02100103>她之前說過，要是迷路了就原路返回。"
53,"TEXT_KINGZG003_05166_STRAYKID05166_000_005","所以我們也去九層檢查口那邊看看吧。<hex:02100103>一定很快就能找到的！"
54,"TEXT_KINGZG003_05166_SYSTEM_000_006","接下來將和迷路的琿族小孩同行。<hex:02100103>在執行部分任務時，需要同行者處於附近位置。"
55,"TEXT_KINGZG003_05166_SYSTEM_000_007","在同行狀態下，切換區域或選擇「解除同行狀態」，<hex:02100103>都將會解除同行的狀態。"
56,"TEXT_KINGZG003_05166_SYSTEM_000_008","同行狀態解除後，<hex:02100103>只要和回到了起點的同行者對話，就能再次進入同行狀態。"
57,"TEXT_KINGZG003_05166_Q1_000_000","要做什麼？"
58,"TEXT_KINGZG003_05166_A1_000_001","對話"
59,"TEXT_KINGZG003_05166_A1_000_002","解除同行狀態"
60,"TEXT_KINGZG003_05166_A1_000_003","取消"
61,"TEXT_KINGZG003_05166_STRAYKID05166_000_009","和我走散後媽媽一定很害怕，<hex:02100103>要是能早點找到就好了。"
62,"TEXT_KINGZG003_05166_Q4_000_000","確定要解除同行狀態嗎？"
63,"TEXT_KINGZG003_05166_STRAYKID05166_000_010","有事情？<hex:02100103>好吧……我在剛才的地方等你回來！"
64,"TEXT_KINGZG003_05166_STRAYKID05166_100_010","<hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03>你回來啦！<hex:02100103>你願意幫我找媽媽吧？"
65,"TEXT_KINGZG003_05166_A3_000_100","<hex:024804F2022403>關於廣告板<hex:0248020103>"
66,"TEXT_KINGZG003_05166_STRAYKID05166_000_011","快看，是最新的飛行器「飛梭A9」！<hex:02100103>車輪變形後可以在空中飛行，太帥了……"
67,"TEXT_KINGZG003_05166_STRAYKID05166_000_012","軍用的上面還有翼刃和雷槍等厲害的武裝，<hex:02100103>這個還有模型呢！"
68,"TEXT_KINGZG003_05166_STRAYKID05166_000_013","希望以後能坐上真傢伙啊……<hex:02100103>可惜能乘坐軍用兵器的基本都是機器兵。"
69,"TEXT_KINGZG003_05166_A4_000_100","<hex:024804F2022403>關於地場節點<hex:0248020103>"
70,"TEXT_KINGZG003_05166_STRAYKID05166_000_014","我媽媽應該沒有使用地場節點，<hex:02100103>雖然其他幾層也有……<hex:02100103>但使用地場節點需要獲得斯菲茵大人的許可。"
71,"TEXT_KINGZG003_05166_STRAYKID05166_000_015","所以一般來說都會使用相對麻煩一些的電梯。<hex:02100103><hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03>你也是一樣的吧？"
72,"TEXT_KINGZG003_05166_STRAYKID05166_000_016","你獲得了斯菲茵大人的許可？<hex:02100103>唉……<hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03>其實是一位很厲害的人物？"
73,"TEXT_KINGZG003_05166_STRAYKID05166_000_020","啊，快看！<hex:02100103>居然在賣索取蝠的健康之血！"
